Faculdade;Curso;Turma;Disciplina;Professor
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-MBA7;HISTÓRIA CONTEMPORÂNEA III - GUERRAS, REVOLUÇÕES, TOTALITARISMOS E RESISTÊNCIAS - (1914 - 1960);ADALTON FRANCIOZO DINIZ
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-MBA7;PESQUISA HISTÓRICA III - CONCEPÇÃO DA PESQUISA;OLGA BRITES
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-MBA7;PESQUISA HISTÓRICA III - CONCEPÇÃO DA PESQUISA;OLGA BRITES
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-MBA7;PESQUISA HISTÓRICA III - CONCEPÇÃO DA PESQUISA;OLGA BRITES
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-MBA7;PESQUISA HISTÓRICA III - CONCEPÇÃO DA PESQUISA;OLGA BRITES
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-OTCC1MB01;ORIENTAÇÃO DE TRABALHO DE CONCLUSÃO DE CURSO I - OTCC I;LAURO AVILA PEREIRA
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-OTCC1MB01;ORIENTAÇÃO DE TRABALHO DE CONCLUSÃO DE CURSO I - OTCC I;LAURO AVILA PEREIRA
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-OTCC1MB01;ORIENTAÇÃO DE TRABALHO DE CONCLUSÃO DE CURSO I - OTCC I;LAURO AVILA PEREIRA
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-OTCC1MB01;ORIENTAÇÃO DE TRABALHO DE CONCLUSÃO DE CURSO I - OTCC I;LAURO AVILA PEREIRA
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-OTCC1MB02;ORIENTAÇÃO DE TRABALHO DE CONCLUSÃO DE CURSO I - OTCC I;MARIA DO ROSARIO DA CUNHA PEIXOTO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-OTCC1MB02;ORIENTAÇÃO DE TRABALHO DE CONCLUSÃO DE CURSO I - OTCC I;MARIA DO ROSARIO DA CUNHA PEIXOTO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-OTCC1MB02;ORIENTAÇÃO DE TRABALHO DE CONCLUSÃO DE CURSO I - OTCC I;MARIA DO ROSARIO DA CUNHA PEIXOTO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-OTCC1MB02;ORIENTAÇÃO DE TRABALHO DE CONCLUSÃO DE CURSO I - OTCC I;MARIA DO ROSARIO DA CUNHA PEIXOTO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-ELET1N01;ELETIVA I - HISTÓRIA E FICÇÃO;MARIZA ROMERO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-ELET1N01;ELETIVA I - HISTÓRIA E FICÇÃO;MARIZA ROMERO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-ELET1N01;ELETIVA I - HISTÓRIA E FICÇÃO;MARIZA ROMERO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-ELET1N01;ELETIVA I - HISTÓRIA E FICÇÃO;MARIZA ROMERO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-ELET1N01;ELETIVA I - HISTÓRIA E FICÇÃO;MARIZA ROMERO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-ELET1N01;ELETIVA I - HISTÓRIA E FICÇÃO;MARIZA ROMERO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-ELET2N01;ELETIVA II - HISTÓRIA DA ÁSIA CONTEMPORÂNEA;LAURO AVILA PEREIRA
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-ELET2N01;ELETIVA II - HISTÓRIA DA ÁSIA CONTEMPORÂNEA;LAURO AVILA PEREIRA
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-ELET2N01;ELETIVA II - HISTÓRIA DA ÁSIA CONTEMPORÂNEA;LAURO AVILA PEREIRA
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-ELET2N01;ELETIVA II - HISTÓRIA DA ÁSIA CONTEMPORÂNEA;LAURO AVILA PEREIRA
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-ELET2N01;ELETIVA II - HISTÓRIA DA ÁSIA CONTEMPORÂNEA;LAURO AVILA PEREIRA
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-ELET2N01;ELETIVA II - HISTÓRIA DA ÁSIA CONTEMPORÂNEA;LAURO AVILA PEREIRA
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-OPTUN01;OPTATIVA - LEITURAS DE HANNAH AARENDT: GENOCÍDIO E TOTALITARISMO;MARIJANE VIEIRA LISBOA
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-OPTUN01;OPTATIVA - LEITURAS DE HANNAH AARENDT: GENOCÍDIO E TOTALITARISMO;MARIJANE VIEIRA LISBOA
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-OPTUN01;OPTATIVA - LEITURAS DE HANNAH AARENDT: GENOCÍDIO E TOTALITARISMO;MARIJANE VIEIRA LISBOA
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-OPTUN01;OPTATIVA - LEITURAS DE HANNAH AARENDT: GENOCÍDIO E TOTALITARISMO;MARIJANE VIEIRA LISBOA
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-OPTUN01;OPTATIVA - LEITURAS DE HANNAH AARENDT: GENOCÍDIO E TOTALITARISMO;MARIJANE VIEIRA LISBOA
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-OPTUN01;OPTATIVA - LEITURAS DE HANNAH AARENDT: GENOCÍDIO E TOTALITARISMO;MARIJANE VIEIRA LISBOA
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;HISTÓRIA DOS POVOS ORIGINÁRIOS DAS AMÉRICAS: SOCIEDADES, TERRITÓRIOS E RESISTÊNCIAS;PROFESSOR A CONTRATAR
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;HISTÓRIA DOS POVOS ORIGINÁRIOS DAS AMÉRICAS: SOCIEDADES, TERRITÓRIOS E RESISTÊNCIAS;PROFESSOR A CONTRATAR
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;HISTÓRIA DOS POVOS ORIGINÁRIOS DAS AMÉRICAS: SOCIEDADES, TERRITÓRIOS E RESISTÊNCIAS;PROFESSOR A CONTRATAR
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;HISTÓRIA DOS POVOS ORIGINÁRIOS DAS AMÉRICAS: SOCIEDADES, TERRITÓRIOS E RESISTÊNCIAS;PROFESSOR A CONTRATAR
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;HISTÓRIA DOS POVOS ORIGINÁRIOS DAS AMÉRICAS: SOCIEDADES, TERRITÓRIOS E RESISTÊNCIAS: PRÁTICA DE ENSINO E PESQUISA;PROFESSOR A CONTRATAR
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;HISTÓRIA DOS POVOS ORIGINÁRIOS DAS AMÉRICAS: SOCIEDADES, TERRITÓRIOS E RESISTÊNCIAS: PRÁTICA DE ENSINO E PESQUISA;PROFESSOR A CONTRATAR
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;HISTÓRIA DOS POVOS ORIGINÁRIOS DAS AMÉRICAS: SOCIEDADES, TERRITÓRIOS E RESISTÊNCIAS: PRÁTICA DE ENSINO E PESQUISA;PROFESSOR A CONTRATAR
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;HISTÓRIA DOS POVOS ORIGINÁRIOS DAS AMÉRICAS: SOCIEDADES, TERRITÓRIOS E RESISTÊNCIAS: PRÁTICA DE ENSINO E PESQUISA;PROFESSOR A CONTRATAR
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;FUNDAMENTOS DO SISTEMA COLONIAL NA AMÉRICA PORTUGUESA: SÉCULOS XVI - XVII (BRASIL I);ANA HUTZ
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;FUNDAMENTOS DO SISTEMA COLONIAL NA AMÉRICA PORTUGUESA: SÉCULOS XVI - XVII (BRASIL I);ANA HUTZ
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;FUNDAMENTOS DO SISTEMA COLONIAL NA AMÉRICA PORTUGUESA: SÉCULOS XVI - XVII (BRASIL I);ANA HUTZ
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;FUNDAMENTOS DO SISTEMA COLONIAL NA AMÉRICA PORTUGUESA: SÉCULOS XVI - XVII (BRASIL I);ANA HUTZ
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;FUNDAMENTOS DO SISTEMA COLONIAL NA AMÉRICA PORTUGUESA: SÉCULOS XVI - XVII (BRASIL I);ANA HUTZ
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;FUNDAMENTOS DO SISTEMA COLONIAL NA AMÉRICA PORTUGUESA: SÉCULOS XVI - XVII (BRASIL I);ANA HUTZ
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;FUNDAMENTOS DO SISTEMA COLONIAL NA AMÉRICA PORTUGUESA: SÉCULOS XVI - XVII (BRASIL I);ANA HUTZ
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;FUNDAMENTOS DO SISTEMA COLONIAL NA AMÉRICA PORTUGUESA: SÉCULOS XVI - XVII (BRASIL I);ANA HUTZ
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;LEITURA E PRODUÇÃO TEXTUAL EM HISTÓRIA: METODOLOGIA, LINGUAGENS E ESCRITA ACADÊMICA;MARIZA ROMERO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;LEITURA E PRODUÇÃO TEXTUAL EM HISTÓRIA: METODOLOGIA, LINGUAGENS E ESCRITA ACADÊMICA;MARIZA ROMERO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;LEITURA E PRODUÇÃO TEXTUAL EM HISTÓRIA: METODOLOGIA, LINGUAGENS E ESCRITA ACADÊMICA;MARIZA ROMERO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;LEITURA E PRODUÇÃO TEXTUAL EM HISTÓRIA: METODOLOGIA, LINGUAGENS E ESCRITA ACADÊMICA;MARIZA ROMERO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;CULTURA AFRO-BRASILEIRA E AFRICANA: DIÁSPORAS;AMAILTON MAGNO AZEVEDO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;CULTURA AFRO-BRASILEIRA E AFRICANA: DIÁSPORAS;AMAILTON MAGNO AZEVEDO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;CULTURA AFRO-BRASILEIRA E AFRICANA: DIÁSPORAS;AMAILTON MAGNO AZEVEDO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;CULTURA AFRO-BRASILEIRA E AFRICANA: DIÁSPORAS;AMAILTON MAGNO AZEVEDO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;CULTURA AFRO-BRASILEIRA E AFRICANA: DIÁSPORAS;AMAILTON MAGNO AZEVEDO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;CULTURA AFRO-BRASILEIRA E AFRICANA: DIÁSPORAS;AMAILTON MAGNO AZEVEDO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;SUPERVISÃO DE ESTÁGIO I;YONE DE CARVALHO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;SUPERVISÃO DE ESTÁGIO I;YONE DE CARVALHO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;SUPERVISÃO DE ESTÁGIO I;YONE DE CARVALHO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;SUPERVISÃO DE ESTÁGIO I;YONE DE CARVALHO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;FUNDAMENTOS TEÓRICOS DA EDUCAÇÃO;CARLOS ANTONIO GIOVINAZZO JUNIOR
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;FUNDAMENTOS TEÓRICOS DA EDUCAÇÃO;CARLOS ANTONIO GIOVINAZZO JUNIOR
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;FUNDAMENTOS TEÓRICOS DA EDUCAÇÃO;CARLOS ANTONIO GIOVINAZZO JUNIOR
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;FUNDAMENTOS TEÓRICOS DA EDUCAÇÃO;CARLOS ANTONIO GIOVINAZZO JUNIOR
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;FUNDAMENTOS TEÓRICOS DA EDUCAÇÃO;CARLOS ANTONIO GIOVINAZZO JUNIOR
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;FUNDAMENTOS TEÓRICOS DA EDUCAÇÃO;CARLOS ANTONIO GIOVINAZZO JUNIOR
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;ANTIGUIDADE OCIDENTAL: GRÉCIA E ROMA;ALVARO HASHIZUME ALLEGRETTE
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;ANTIGUIDADE OCIDENTAL: GRÉCIA E ROMA;ALVARO HASHIZUME ALLEGRETTE
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;ANTIGUIDADE OCIDENTAL: GRÉCIA E ROMA;ALVARO HASHIZUME ALLEGRETTE
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;ANTIGUIDADE OCIDENTAL: GRÉCIA E ROMA;ALVARO HASHIZUME ALLEGRETTE
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;ANTIGUIDADE OCIDENTAL: GRÉCIA E ROMA;ALVARO HASHIZUME ALLEGRETTE
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;ANTIGUIDADE OCIDENTAL: GRÉCIA E ROMA;ALVARO HASHIZUME ALLEGRETTE
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;ANTIGUIDADE OCIDENTAL: GRÉCIA E ROMA;ALVARO HASHIZUME ALLEGRETTE
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA1;ANTIGUIDADE OCIDENTAL: GRÉCIA E ROMA;ALVARO HASHIZUME ALLEGRETTE
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-VESTNL1;ANTIGUIDADE OCIDENTAL: GRÉCIA E ROMA;-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-VESTNL1;ANTIGUIDADE OCIDENTAL: GRÉCIA E ROMA;-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-VESTNL1;CULTURA AFRO-BRASILEIRA E AFRICANA: DIÁSPORAS;-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-VESTNL1;CULTURA AFRO-BRASILEIRA E AFRICANA: DIÁSPORAS;-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-VESTNL1;FUNDAMENTOS DO SISTEMA COLONIAL NA AMÉRICA PORTUGUESA: SÉCULOS XVI - XVII (BRASIL I);-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-VESTNL1;FUNDAMENTOS DO SISTEMA COLONIAL NA AMÉRICA PORTUGUESA: SÉCULOS XVI - XVII (BRASIL I);-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-VESTNL1;FUNDAMENTOS TEÓRICOS DA EDUCAÇÃO;-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-VESTNL1;FUNDAMENTOS TEÓRICOS DA EDUCAÇÃO;-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-VESTNL1;HISTÓRIA DOS POVOS ORIGINÁRIOS DAS AMÉRICAS: SOCIEDADES, TERRITÓRIOS E RESISTÊNCIAS;-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-VESTNL1;HISTÓRIA DOS POVOS ORIGINÁRIOS DAS AMÉRICAS: SOCIEDADES, TERRITÓRIOS E RESISTÊNCIAS;-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-VESTNL1;HISTÓRIA DOS POVOS ORIGINÁRIOS DAS AMÉRICAS: SOCIEDADES, TERRITÓRIOS E RESISTÊNCIAS: PRÁTICA DE ENSINO E PESQUISA;-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-VESTNL1;HISTÓRIA DOS POVOS ORIGINÁRIOS DAS AMÉRICAS: SOCIEDADES, TERRITÓRIOS E RESISTÊNCIAS: PRÁTICA DE ENSINO E PESQUISA;-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-VESTNL1;LEITURA E PRODUÇÃO TEXTUAL EM HISTÓRIA: METODOLOGIA, LINGUAGENS E ESCRITA ACADÊMICA;-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-VESTNL1;LEITURA E PRODUÇÃO TEXTUAL EM HISTÓRIA: METODOLOGIA, LINGUAGENS E ESCRITA ACADÊMICA;-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-VESTNL1;SUPERVISÃO DE ESTÁGIO I;-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-VESTNL1;SUPERVISÃO DE ESTÁGIO I;-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;PRODUÇÃO DO CONHECIMENTO HISTÓRICO DO HUMANISMO RENASCENTISTA AO ILUMINISMO (TEORIA II);MARIZA ROMERO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;PRODUÇÃO DO CONHECIMENTO HISTÓRICO DO HUMANISMO RENASCENTISTA AO ILUMINISMO (TEORIA II);MARIZA ROMERO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;PRODUÇÃO DO CONHECIMENTO HISTÓRICO DO HUMANISMO RENASCENTISTA AO ILUMINISMO (TEORIA II);MARIZA ROMERO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;PRODUÇÃO DO CONHECIMENTO HISTÓRICO DO HUMANISMO RENASCENTISTA AO ILUMINISMO (TEORIA II);MARIZA ROMERO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;PRODUÇÃO DO CONHECIMENTO HISTÓRICO DO HUMANISMO RENASCENTISTA AO ILUMINISMO (TEORIA II);MARIZA ROMERO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;PRODUÇÃO DO CONHECIMENTO HISTÓRICO DO HUMANISMO RENASCENTISTA AO ILUMINISMO (TEORIA II);MARIZA ROMERO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;PRODUÇÃO DO CONHECIMENTO HISTÓRICO DO HUMANISMO RENASCENTISTA AO ILUMINISMO (TEORIA II);MARIZA ROMERO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;PRODUÇÃO DO CONHECIMENTO HISTÓRICO DO HUMANISMO RENASCENTISTA AO ILUMINISMO (TEORIA II);MARIZA ROMERO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;A FORMAÇÃO DO ESTADO NACIONAL: OS IMPÉRIOS NO BRASIL DO SÉCULO XIX (BRASIL III);ALBERTO LUIZ SCHNEIDER
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;A FORMAÇÃO DO ESTADO NACIONAL: OS IMPÉRIOS NO BRASIL DO SÉCULO XIX (BRASIL III);ALBERTO LUIZ SCHNEIDER
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;A FORMAÇÃO DO ESTADO NACIONAL: OS IMPÉRIOS NO BRASIL DO SÉCULO XIX (BRASIL III);ALBERTO LUIZ SCHNEIDER
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;A FORMAÇÃO DO ESTADO NACIONAL: OS IMPÉRIOS NO BRASIL DO SÉCULO XIX (BRASIL III);ALBERTO LUIZ SCHNEIDER
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;A FORMAÇÃO DO ESTADO NACIONAL: OS IMPÉRIOS NO BRASIL DO SÉCULO XIX (BRASIL III) - PRÁTICA ENS PESQUISA ;ALBERTO LUIZ SCHNEIDER
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;A FORMAÇÃO DO ESTADO NACIONAL: OS IMPÉRIOS NO BRASIL DO SÉCULO XIX (BRASIL III) - PRÁTICA ENS PESQUISA ;ALBERTO LUIZ SCHNEIDER
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;A FORMAÇÃO DO ESTADO NACIONAL: OS IMPÉRIOS NO BRASIL DO SÉCULO XIX (BRASIL III) - PRÁTICA ENS PESQUISA ;ALBERTO LUIZ SCHNEIDER
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;A FORMAÇÃO DO ESTADO NACIONAL: OS IMPÉRIOS NO BRASIL DO SÉCULO XIX (BRASIL III) - PRÁTICA ENS PESQUISA ;ALBERTO LUIZ SCHNEIDER
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;SUPERVISÃO DE ESTÁGIO III;YONE DE CARVALHO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;SUPERVISÃO DE ESTÁGIO III;YONE DE CARVALHO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;CONCEPÇÃO, ELABORAÇÃO E UTILIZAÇÃO DE MATERIAIS DIDÁTICOS;YONE DE CARVALHO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;CONCEPÇÃO, ELABORAÇÃO E UTILIZAÇÃO DE MATERIAIS DIDÁTICOS;YONE DE CARVALHO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;CONCEPÇÃO, ELABORAÇÃO E UTILIZAÇÃO DE MATERIAIS DIDÁTICOS;YONE DE CARVALHO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;CONCEPÇÃO, ELABORAÇÃO E UTILIZAÇÃO DE MATERIAIS DIDÁTICOS;YONE DE CARVALHO
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;COMPETÊNCIAS DIGITAIS APLICADAS À EDUCAÇÃO;LYDIA ROSSANA NOCCHI ZICCARDI
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;COMPETÊNCIAS DIGITAIS APLICADAS À EDUCAÇÃO;LYDIA ROSSANA NOCCHI ZICCARDI
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;COMPETÊNCIAS DIGITAIS APLICADAS À EDUCAÇÃO;LYDIA ROSSANA NOCCHI ZICCARDI
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;COMPETÊNCIAS DIGITAIS APLICADAS À EDUCAÇÃO;LYDIA ROSSANA NOCCHI ZICCARDI
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;COMPETÊNCIAS DIGITAIS APLICADAS À EDUCAÇÃO;LYDIA ROSSANA NOCCHI ZICCARDI
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;COMPETÊNCIAS DIGITAIS APLICADAS À EDUCAÇÃO;LYDIA ROSSANA NOCCHI ZICCARDI
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;PROJETO DE EXTENSÃO I;LAURO AVILA PEREIRA
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;PROJETO DE EXTENSÃO I;LAURO AVILA PEREIRA
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;ESTUDOS ORIENTADOS - A PESQUISA ACADÊMICA E SEUS PROCEDIMENTOS;-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;ESTUDOS ORIENTADOS - A PESQUISA ACADÊMICA E SEUS PROCEDIMENTOS;-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;ESTUDOS ORIENTADOS - A PESQUISA ACADÊMICA E SEUS PROCEDIMENTOS;-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA5;ESTUDOS ORIENTADOS - A PESQUISA ACADÊMICA E SEUS PROCEDIMENTOS;-
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA7;HISTÓRIA E HISTORIOGRAFIA DO BRASIL: 1ª METADE DO SÉCULO XX (BRASIL IV);OLGA BRITES
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA7;HISTÓRIA E HISTORIOGRAFIA DO BRASIL: 1ª METADE DO SÉCULO XX (BRASIL IV);OLGA BRITES
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA7;HISTÓRIA E HISTORIOGRAFIA DO BRASIL: 1ª METADE DO SÉCULO XX (BRASIL IV);OLGA BRITES
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA7;HISTÓRIA E HISTORIOGRAFIA DO BRASIL: 1ª METADE DO SÉCULO XX (BRASIL IV);OLGA BRITES
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA7;HISTÓRIA E HISTORIOGRAFIA DO BRASIL: 1ª METADE DO SÉCULO XX (BRASIL IV):PRÁTICA DE ENSINO E PESQUISA;OLGA BRITES
FACULDADE DE CIÊNCIAS SOCIAIS;HISTÓRIA;HIS-NLA7;HISTÓRIA E HISTORIOGRAFIA DO BRASIL: 1ª METADE DO SÉCULO XX (BRASIL IV):PRÁTICA DE ENSINO E PESQUISA;OLGA BRITES
